# z LM (E,E) abs(P1) alpha
23.600000 0.000001 1.000000 1.000000 0.000001
23.666667 0.000001 1.000000 1.000000 0.000001
23.733333 0.000001 1.000000 1.000000 0.000001
23.800000 0.000001 1.000000 1.000000 0.000001
23.866667 0.000001 1.000000 1.000000 0.000001
23.933333 0.000001 1.000000 1.000000 0.000001
24.000000 0.000001 1.000000 1.000000 0.000001
24.066667 0.000001 1.000000 1.000000 0.000001
24.133333 0.000001 1.000000 1.000000 0.000001
24.200000 0.000001 1.000000 1.000000 0.000001
24.266667 0.000001 1.000000 1.000000 0.000001
24.333333 0.000001 1.000000 1.000000 0.000001
24.400000 0.000001 1.000000 1.000000 0.000001
24.466667 0.000001 1.000000 1.000000 0.000001
24.533333 0.000001 1.000000 1.000000 0.000001
24.600000 0.000001 1.000000 1.000000 0.000001
24.666667 0.000001 1.000000 1.000000 0.000001
24.733333 0.000001 1.000000 1.000000 0.000001
24.800000 0.000001 1.000000 1.000000 0.000001
24.866667 0.000001 1.000000 1.000000 0.000001
24.933333 0.000001 1.000000 1.000000 0.000000
25.000000 0.000001 1.000000 1.000000 0.000000
25.066667 0.000001 1.000000 1.000000 0.000000
25.133333 0.000001 1.000000 1.000000 0.000000
25.200000 0.000001 1.000000 1.000000 0.000000
25.266667 0.000001 1.000000 1.000000 0.000000
25.333333 0.000001 1.000000 1.000000 0.000000
25.400000 0.000001 1.000000 1.000000 0.000000
25.466667 0.000001 1.000000 1.000000 0.000000
25.533333 0.000001 1.000000 1.000000 0.000000
25.600000 0.000001 1.000000 1.000000 0.000000
25.666667 0.000001 1.000000 1.000000 0.000000
25.733333 0.000001 1.000000 1.000000 0.000000
25.800000 0.000001 1.000000 1.000000 0.000000
25.866667 0.000001 1.000000 1.000000 0.000000
25.933333 0.000001 1.000000 1.000000 0.000000
26.000000 0.000001 1.000000 1.000000 0.000000
26.066667 0.000001 1.000000 1.000000 0.000000
26.133333 0.000001 1.000000 1.000000 0.000000
